44,do you know a better word for [good]?
34,i want to see pictures of [kittens]
39,set alarm [5 minutes]
50,when is the delivery of my [package] supposed to be?
9,i want to see how many [emails] i've written [today]
14,notify me when any [email] from [joe] comes in.
47,what is the highest rated [restaurant] near me?
9,how many [emails] have i composed [today]?
1,after [10 minutes] shut me out from this site.
27,please place all attachments sent by [bertha] into the [dropbox] folder.
7,what is the route to [safeway] if i [walk]?
28,make sure to remember my [id number] for me.
15,tell me when [my script] finishes running.
15,"after [my script] is completed, please inform me."
1,close this site and block me after [10 minutes] of use.
38,what does [beyonce] do
35,switch back to the [tab] right before this one.
48,search my calendar for the next meeting date?
5,switch display language to [french].
4,i want to use [bing] for [search engine]
17,move any [downloads] to [desktop] folder.
5,please switch the language to [french].
43,can you tell me what [error] means?
30,save this [note] as a [microsoft word] document.
3,call off my [4pm] appointment
33,i want to see all the [new york times] articles i read from [last month]
29,i need you to remind me to read [this article] later.
9,what's the number of [emails] i've written [today]?
19,"when i am [am watching youtube], silence all other apps."
12,how much time did i spend on [facebook] [this week]?
40,warn me when too much memory is being used by  [chrome].
16,please confirm the reservation at redlobster at [7pm] [tonight].
3,i'm not going to make my [4pm] appointment
23,repeat the [songs] that i played [yesterday].
27,"if [bertha] sends an attachment, place it in my [dropbox] folder."
41,which [words] in [this essay] do i overuse?
4,make my default [search engine] [bing].
37,inform [my wife] [i'm coming home].
26,maximize this [tab] into a separate [window].
14,when [joe] sends me a [email] notify me.
4,change my [search engine] to always use [bing].
7,show me a route to [safeway] with a [walk]
28,remember my [id number]  ].
32,where are [photos of myself] from [2013]
28,i want you to remember my [id number]
29,send me a reminder to look at [this article] later on.
1,deny access to this site after [10 minutes]
31,save location as [home].
39,set an alarm in [5 minutes] from now.
37,i want [my wife] to know [i'm coming home]
29,prompt me later to read [this article].
17,i need you to move all of my [downloads] to my [desktop] folder.
14,buzz me if an [email] from [joe] arrives
14,"if [joe] sends an [email] to me, then notify me."
38,tell me about the music career of [beyonce]
16,i want a reservation at [red lobster] for [7pm] [tonight].
15,i would like to be informed about when [my script]sfinish running.
9,how many [emails] have i sent [today]?
9,how many [emails] did i manage to write [today]?
41,in [this essay] are there any [words] that i use too often?
8,what is the closing time for [cvs]?
6,order a [starbucks] [pumpkin spice latte].
49,when do i usually [go grocery shopping]?
38,what's the story with [beyonce].
46,show my favorite [websites] of [last year]?
43,what is this [error]?
8,the time [cvs] closes?
7,what's the route to [safeway] if i [walk].
1,block me from this site in [10 minutes].
26,show this [tab] in a new [window].
29,"i need to read this [article] later, remind me."
41,which [words] are used too much in [this essay]?
23,play every song that i listened to [yesterday].
39,please wake me up in [5 minutes].
16,remind me to confirm [red lobster] reervation for [7pm] [tonight]
40,let me know when [chrome] is using too much memory.
3,i need my [4pm] appointment cancelled.
28,do not forget my [id number] .
16,reserve a table for [7pm] [tonight] at [red lobster].
19,silence other apps when i [am watching youtube].
27,all the attachments that [bertha] sends me put them in my [dropbox] folder.
4,make my default [search engine] [bing]
47,i need to find a [restaurant] near me?
5,switch to the [french] language.
2,please call [sarah] [tomorrow] at [5pm].
21,i want to hear [fancy] after this song.
30,my [note] must be saved as a document in [microsoft word]
23,repeat the same [songs] i listened to [yesterday].
38,i want to know more about [beyonce].
5,switch  the  language  to [french].
19,turn down other apps when i [am watching youtube]
42,explain to me what [lol] means.
39,sleep for [5 minutes]
43,what is this [error]?
25,i want to print all of my open [documents].
8,when does [cvs] close?
45,what does traffic look like on the route [home]?
47,recommend the best [restaurant] in my area
42,i want to know what [lol] stands for.
48,what is the time of my next meeting?
47,where is the best [restaurant] near me located
32,list all [photos of myself] from [2013].
47,let me know if you knoe any best [restaurant] near me?
7,please give me [walk]ing directions to [safeway].
8,what time does [cvs] close?
40,let me know when [chrome] is using too much memory.
9,display the number of [emails] i have written [today].
41,are there any [words] that i have used too many times in [this essay]?
29,remind me to read [this article] later.
14,tell me when i get an [email] from [joe].
8,when does [cvs] close tonight?
25,print copies of all my open [documents].
32,i want to see [photos of myself] from [2013].
19,i want to be able to hear only youtube when i [am watching youtube].
30,i want this [note] to be a document in [microsoft word].
43,tell me what this [error] represents.
11,how many [dollars] are in [10 euros]?
45,how is the traffic on my way [home]?
35,change to the [tab] i just had up.
44,what is a different word that means [good]?
40,warn me when [chrome] is using too much memory.
49,what time should i [go grocery shopping]?
41,what [words] did i use too much in [this essay]?
42,what does [lol] mean?
45,tell me the traffic on my way [home].
22,start [classical music] when [microsoft word] is up
12,how long was i on [facebook] [this week]
17,put all of my [downloads] in [desktop] folder.
44,what is another way to say [good]?
6,can i get a [starbucks] [pumpkin spice latte]?
21,i want to hear [fancy] next..
5,say this in [french].
2,at [5pm] [tomorrow] i need to call [sarah]
9,what is the quantity of [emails] that i have written [today]?
7,give me directions to [walk] to [safeway].
18,silence all
14,notify me if [joe] sends me an [email].
8,at what time does [cvs] close?
13,raise the volume when i [am watching a movie].
15,notify me when [my script] finishes running.
11,convert [10 euros] to [dollars].
40,update me when [chrome] is using too much memory.
47,what's a top rated [restaurant] near me?
5,choose [french]
18,no sound please.
2,remind me to call [sarah] at [5pm] [tomorrow].
14,let me know if i get an [email] from [joe]
34,i want to see pics of [kittens].
19,when i [am watching youtube] i want my other apps off.
30,save [note] as a document in [microsoft word].
10,do you know the calories in an [oreo]?
22,when [microsoft word] is open play [classical music]
13,elevate the volume when i [am watching a movie].
11,what is the exchange rate for [10 euros] in [dollars]?
23,play the [songs] from [yesterday]
30,i want my [note] saved as a document in [microsoft word].
37,text [my wife] with message that [i'm coming home]
29,send me a reminder later on to read [this article].
20,pull up the [document] i just closed.
47,what's the best nearby [restaurant]?
42,what does [lol] mean?
4,make [bing] my default [search engine]
48,where is my next meeting?
47,find me the best [restaurant] closest to me.
10,what is is nutritional information in [oreos]?
14,keep me update with [joe] when he sends an [email].
17,put my [downloads]} saved to my [desktop]
50,tell me the arrival date for my [package].
27,any attachments that i receive from [bertha] need to be put into my [dropbox] folder.
22,"if [microsoft word] is running, play [classical music]."
5,change the language setting to [french].
12,did i spend a lot of time on [facebook] [this week] ?
27,put all attachments from [bertha] in my [dropbox] folder.
33,let me see all [new york times] articles from the [last month] that i have read.
40,alert me when [chrome] is taking too much memory
47,i want to know what [restaurant] close to me is best.
25,please print the [documents] that are open now.
22,make sure [classical music] is playing whenever [microsoft word] is open
41,scan [this essay] and tell me what [words] are used too often.
14,tell me if [joe] sends me an [email]
37,inform [my wife] that [i'm coming home].
44,what is a synonym for the word [good]?
21,play [fancy] next.
25,print out my open [documents].
18,turn off the sound on everything.
44,can you tell me a better word to replace [good]?
35,i want to see the [tab] i was just looking at.
35,go back to the previous [tab].
8,what time does [cvs] close?
49,which hours are the best to [go grocery shopping]?
7,how do i get to [safeway] [walk]ing?
34,display pictures of [kittens].
23,replay the [songs] from [yesterday].
25,print the open [documents].
42,what is the meaning of [lol]?
15,show me when [my script] finishes running
40,if [chrome] is using too much of my memory i want to know.
23,can you please play the same [songs] that i played [yesterday]?
47,i'd like to find the best [restaurant] that is near my current location.
7,what's the best way to [walk] to [safeway]?
28,store my [id number].
11,convert the value of [10 euros] to [dollars]
20,open last [document].
3,my appointment at [4pm] needs to be canceled.
36,do a screenshot and [email] it to [joe].
41,overused [words] in [this essay].
28,hold on to my [id number] for me.
29,"i want to read [this article] later, remind me."
18,no sound
32,give me [photos of myself] from the year [2013].
3,delete my [4pm] appointment.
19,"ever time i [am watching youtube], mute other applications"
6,i want a [pumpkin spice latte] from [starbucks]
28,remember this [id number]
29,tell me to read [this article] later on.
28,remember my [id number]
6,i'd like you to place an order for one [pumpkin spice latte] from [starbucks].
17,put all [downloads] in [desktop].
11,what is [10 euros] converts to [dollars]?
32,display any [photos of myself] from [2013].
45,give me traffic on my way [home].
15,tell me when [my script] is done running.
29,prompt me to read [this article] later.
1,only let me use this website for [10 minutes].
8,until what time is [cvs] open?
20,re open the [document] i just closed
40,notify me if [chrome] uses too much memory.
29,set notification to read [this article] later.
10,what's the calorie count for [oreos]?
19,"while i [am watching youtube], other apps has to be muted."
8,can you tell me when [cvs] closes?
34,i want to see [kittens].
3,make sure to cancel my [4pm] appointment.
36,capture this screen image and send it [joe] via [email].
31,retain this location with the label [home].
15,"when [my script] finishes, let me know."
21,"at the end of this song, play [fancy]."
10,how many calories to [oreos] contain?
2,dial [sarah] at [5pm] [tomorrow].
22,please play [classical music] whenever [microsoft word] is open.
6,"[starbucks] order, one  [pumpkin spice latte]."
10,how many calories do [oreos] have?
11,the amount of [10 euros] exchanged into [dollars]?
1,after [10 minutes] block me from this site.
38,"[beyonce], tell me more about her."
30,turn this [note] into a [microsoft word] document and save it.
46,display my favorite [websites] from [last year]?
13,"when i [am watching a movie], please increase the volume."
40,i want to be warned when [chrome] is using too much memory
19,mute other apps when i [am watching youtube]
27,any attachments [bertha] sends to me place into my [dropbox] folder.
15,i want to know when [my script] is completed.
24,can u play the most favourite [songs] of [2012]?
31,save this as my [home]
20,i would like you to open the [document] that i just closed.
24,play [2012]'s top [songs].
16,reserve a table at [red lobster] for [7pm] [tonight]
39,create an alarm for [5 minutes] from now.
29,set up a reminder for me to read [this article] later.
10,[oreos] have how many calories?
8,what are [cvs]'s closing hours?
6,order a [pumpkin spice latte] at [starbucks].
24,open pandora and play the top [songs] from [2012]
3,make sure my appointment for [4pm] is canceled.
37,message [my wife] that [i'm coming home].
25,print all open [documents].
48,"when is my next meeting, please?"
16,reserve a table at [red lobster] [tonight] at [7pm].
27,when [bertha] attaches something to an email send it to [dropbox]
39,wake up call in [5 minutes].
10,what's the calorie count of [oreos]?
38,inform me more about [beyonce].
21,make [fancy] the next song.
3,cancel my [4pm] appointment.
20,run the [document] i closed
35,bring me back to the [tab] that i was just on.
3,cancel my appointment for [4pm].
36,send [joe] and [email] of this as a screenshot.
7,[walk]ing] routes to [safeway].
41,[this essay] overuses which [words]
24,play the best [songs] that were popular in [2012]
22,"when [microsoft word] launches, start playing [classical music]"
24,play the highest rated [songs] from [2012].
27,[bertha]'s attachments should all be put in my [dropbox] folder.
23,replay exactly the same [songs] i played [yesterday].
18,turn sound off
9,say the number of [emails] that i have written [today].
21,after this song is finish play [fancy] next.
22,whenever i open [microsoft word] play [classical music]
15,alert me when [my script] is done.
5,how do i change the language to [french]
17,put all [downloads] in to my [desktop] folder.
5,i want this to be written in [french].
24,i want to listen to the top [songs] from [2012]
17,place all my [downloads] in my [desktop] folder.
29,set a reminder to look at [this article] soon.
31,record this location as [home].
14,alert me if i receive an [email] from [joe]
30,"using [microsoft word], save my [note] as a document."
20,please open the [document] i previously closed.
29,help me remember to read [this article] later.
33,list just the [new york times] articles from [last month] marked as read.
40,tell me when [chrome] is using to much memory.
28,make sure to keep my [id number] stored
40,let me know when [chrome] is using too much memory.
20,reopen this [document] that has just closed.
27,"any attachments [bertha] sends, place into my [dropbox] folder."
43,explain this [error] to me.
29,don't let me forget to read [this article].
22,always play [classical music] when [microsoft word] is open.
3,please cancel my appointment at [4pm]
27,put all attachments in my [dropbox] folder that are sent to me from [bertha].
41,what [words] am i using too much in [this essay]?
23,lets play the same [songs] that i played [yesterday].
17,change [downloads] location to [desktop] folder].
6,when i get to [starbucks] order a [pumpkin spice latte]
17,all [downloads] should go to my [desktop] folder.
48,when is my next meeting going to be?
34,find and show me some pictures of [kittens].
39,set timer [5 minutes]
18,mute anything that's making sound
5,set language display to [french].
43,please explain what this [error] means?
36,send that screenshot to [joe] via [email].
8,what's time does the closest [cvs] close?
23,repeat the [songs] that i played [yesterday].
11,how many [dollars] is [10 euros]?
26,create new [window] with this [tab].
31,keep this location as [home].
20,open any [document]s i had closed
45,what is the condition of traffic on the way[home]?
35,return back to the [tab] i was just looking at.
7,what's the best way to [walk] to [safeway]?
34,pull up photos of [kittens].
1,after [10 minutes] i want you to block the cite.
41,are there any [words] that i overused in [this essay]?
23,play the same [songs] over again from [yesterday].
14,notify me if i receive an [email] from [joe]
37,say to [my wife] that [i'm coming home].
25,print the [documents] i have open now.
16,i need to make a reservation for [tonight] at [7pm] for [red lobster]
29,don't let me forget to read [this article] in a bit.
23,repeat the same [songs] that played [yesterday].
39,wake-up alarm [5 minutes] from now please.
28,keep my[id number] fresh  in the system .
6,order me a [pumpkin spice latte] from [starbucks].
49,can u let me know the time to [go grocery shopping]?
34,[kittens] - show me photos of [kittens].
18,turn off the sound
37,contact [my wife] and let her know that [i'm coming home].
5,let's  use  only  [french].
7,how far is [safeway] if i [walk]
35,go back to the previous [tab].
34,display pictures of [kittens].
18,mute all
26,show this [tab] in a new [window]
36,capture a screenshot and send it by [email] to [joe].
46,which [websites] were among my favorites [last year]?
39,wake up in [5 minutes]
35,go back one [tab]
32,please show me the [photos of myself] in [2013]
49,is there a spot in my schedule when i can [go grocery shopping]?
37,remind [my wife] [i'm coming home].
48,is my next meeting in the afternoon?
26,in the new [window] place that [tab].
17,i want all of my [downloads] moved into my [desktop] folder.
24,start a playlist using only the top [songs] from [2012].
19,if i [am watching youtube] then all other apps should be muted
13,when i [am watching a movie] raise the volume.
2,i need to call [sarah] at [5pm] [tomorrow].
19,stop the sound on other when i [am watching youtube]
49,when is a good time to [go grocery shopping]?
35,pull up the [tab] i was just viewing.
44,tell me a different word that means [good].
14,tell me if i get an [email] from [joe].
26,put this [tab] in a new [window].
3,go ahead and cancel the appointment set for [4pm].
26,put the [tab] into a new [window].
23,i would like to play the same [songs] from [yesterday].
33,"i would like to get more info about the [new york times] articles, those i read [last month]."
17,use my [desktop] folder to move all my[downloads] into.
48,my next meeting takes place when?
2,remind me that i need to call [sarah] at [5pm] [tomorrow].
48,tell me when i have my next meeting.
47,find the best [restaurant] near me?
5,how can i say this in [french]
50,when is my [package] going to get here?
2,get in touch with [sarah] at [5pm] [tomorrow].
32,let me see [photos of myself] from [2013].
30,save my [note] in [microsoft word] document format.
32,find [photos of myself] from [2013].
45,can you describe the traffic on the way [home]?
11,how many [dollars] is [10 euros] worth
32,show all [photos of myself] from [2013].
26,move this [tab] to a new [window]
31,this is the location to set as [home].
10,what is the calorie intake of [oreos]?
22,play [classical music] when ever [microsoft word] is started.
38,do you know more about [beyonce]?
23,play me [yesterday]'s [songs].
44,give me better words for [good].
39,make sure i'm awake in [5 minutes].
21,play [fancy] next.
25,print my open [documents].
19,"when i [am watching youtube], mute all other apps."
13,please increase the volume when i [am watching a movie]
40,give me a warning when [chrome] uses too much memory.
26,put this [tab] into a new [window].
41,should i replace any overused [words] in [this essay]?
35,go back to the last [tab].
33,what are all the [new york times] articles that i have read during the [last month]?
24,run all the top [songs] of [2012].
43,google the meaning of this [error]
50,when's my [package] going to show up?
43,what does this [error] mean?
45,how is the traffic for my drive [home] on the freeway?
46,what [websites] did i visit most [last year]
17,i want to take all of my [downloads] and have them transferred into the folder on my [desktop].
17,please move all of my [downloads] to my [desktop] folder.
33,which [new york times] have i read in the [last month]
28,save my [id number] for me.
22,every time [microsoft word] opens play [classical music]
46,what were my most viewed [websites] [last year]?
26,open [tab] in a new [window].
26,make a new [window] by pulling out this [tab].
9,what number of [emails] have i sent [today]?
30,change my [note] to [microsoft word] format and save.
18,turn the volume off on everything.
23,i heard some [songs] [yesterday] and want you to play them again.
36,screenshot this and [email] it to [joe].
13,"when i [am watching a movie], i want it louder."
11,what is [10 euros] in [dollars]?
22,when [microsoft word] is opened play [classical music]
3,make sure they cancel my [4pm] appointment.
19,turn off the volume other apps when i [am watching youtube]
29,remind me later on to read [this article]
50,i my [package] close
20,"the [document] i just closed, please open it."
35,go back to the [tab] i was just on.
40,show me when [chrome] is using too much memory
14,let me know if [joe] sends me an [email]
16,set reservation for [red lobster] for [7pm] [tonight]
37,let [my wife] know that [i'm coming home].
33,please show me all the [new york times] articles that i've read in the [last month].
28,record my [id number]
8,what time does [cvs] close?
46,what [websites] did i use the most [last year]?
21,can you play [fancy] next?
49,tell me when i should [go grocery shopping].
18,mute all
15,inform me when [my script] is finished.
27,save all attachments in emails from [bertha] to my [dropbox] folder.
14,alert me if i get an [email] from [joe].
7,"if i [walk], how do i get to [safeway]?"
37,give [my wife] a heads up that [i'm coming home].
24,play the best [2012] [songs].
5,change the language display to [french]
41,which [words] appear too often in [this essay]?
36,take a screenshot now and send it in an [email] to [joe]
4,make [bing] my default [search engine].
29,i want to read [this article] later
20,show previously opened [document]
27,my [dropbox] folder should get all attachments sent by [bertha].
42,what does the phrase [lol] symbolize?
24,play the top [2012] [songs]
18,put it on mute
25,i want to print all open [documents]
40,notify me when [chrome] is using too much memory.
24,i want to hear the hit [songs] from [2012].
11,[10 euros] equals how many [dollars]?
21,"when the song finishes, plat [fancy]."
8,what are [cvs] operating hours
3,please cancel my [4pm] appointment.
25,print all [documents] that are open.
41,what [words] are used too many times in [this essay]?
24,play the highest played [songs] from [2012].
44,i need a another word for [good].
47,what is the best [restaurant] in my neighborhood?
42,can you tell me what [lol] means?
4,make [bing] my main [search engine] from now on.
21,i want to hear [fancy] when the current song ends.
12,what is my total time spent on [facebook] [this week]?
29,"later, please alert me to read [this article]"
48,when is my next scheduled meeting?
36,get a screenshot and makes sure that [joe] gets it via [email].
41,i want to know what [words] i overuse [in [this essay].
47,i want to see the best [restaurant] closest to me
21,"after the song that's playing, play [fancy] next."
28,store this [id number].
44,how else can i say [good]
47,what's a good [restaurant] near me?
14,let me know if [joe] [email]s me.
8,how late can i go to [cvs]?
40,"when [chrome] is running low on memory, warn me."
1,remove me from this website after [10 minutes].
9,i've written how many[emails] [today]?
25,print out my currently open [documents].
2,"at [5pm] [tomorrow], call [sarah]."
8,when does [cvs] close?
6,order me a [pumpkin spice latte] at [starbucks]
43,can you explain this [error]?
46,"[last year], what were my top [websites]?"
47,locate the best nearby [restaurant].
6,buy a [starbucks] [pumpkin spice latte] for me.
9,do you know how many [emails] i have written [today]?
21,i would like to hear [fancy] after this song.
23,i want to hear the same [songs] i listened to [yesterday].
39,interrupt my nap in [5 minutes].
18,mute
25,print out all the [documents] that i have open.
30,save my [note] as a [microsoft word] document.
9,can you tell me how many [emails] i wrote [today]?
47,tell me which [restaurant] in my area is best
11,search value of [10 euros]
40,alert me when [chrome] is using all of it's memory
24,play [2012]'s best [songs].
8,closing time of [cvs]?
46,tell me what [websites] i used the most [last year].
36,[email] [joe] with a screenshot after you've taken it.
13,when i [am watching a movie] i want the volume increased.
2,call [sarah] [tomorrow] at [5pm].
42,do a search for [lol] and tell me what it stands for.
10,how many calories do [oreos] have
18,cancel all sound.
34,i want to see pictures of [kittens]
38,tell me about [beyonce]'s history.
36,take and send a screenshot to [joe] by [email].
5,make language in [french]
49,what is the best time to [go grocery shopping]
25,print open [documents]
14,if [joe] sends an [email] let me know
35,go back to the [tab] i just had open.
23,please play the same [songs] from [yesterday].
6,i want a [pumpkin spice latte] from [starbucks].
33,show me every [new york times] article i've read in the [last month].
24,start a playlist of the top [songs] from [2012].
46,"of the [websites] i have visited, which were my favorite in the [last year]"
5,make [french] the default language.
4,start using [bing] as my main [search engine].
45,"when i drive [home], how will the traffic be?"
49,what is the best time to [go grocery shopping]?
21,"as soon as this is over, i want to hear [fancy]."
41,can you find any overused [words] in [this essay]
20,open the most recently closed [document].
31,can you save this location as [home] for me?
27,send all attachments from [bertha] to my [dropbox] folder.
31,make this location my [home].
49,when is the best time to [go grocery shopping]?
8,when is [cvs] open
29,notify me later to finish reading [this article].
35,bring up the [tab] i was just on.
11,what is the dollar amount of [10 euros].
17,put all [downloads] in [desktop] folder
5,change to [french].
35,i want you to switch the [tab] back to what i was looking at before.
11,the amount of [10 euros] converted to [dollars]
8,when is [cvs] open until?
18,make the volume for everything be zero.
40,"if [chrome] is using too much memory, warn me."
21,"after this song, play [fancy]."
10,how many calories do [oreos] have?
27,all attachments [bertha] sends me are to be put into my [dropbox] folder.
45,what is traffic like on my driving route [home]?
13,anytime i [am watching a movie] i want the volume increased.
10,[oreos] have how many calories?
11,convert [10 euros] into [dollars].
33,what are the [new york times] articles i reviewed over the [last month]?
34,pull up pictures of [kittens].
31,this location is [home].
41,are there any [words] i used to often in [this essay]?
41,what [words] are being overused in [this essay]?
24,i would like to play my favorite [songs] from [2012].
48,when will my next meeting begin?
27,send all of the attachments [bertha] sends over to my [dropbox].
44,how can i replace the word [good] in a sentence?
10,what number of calories are in [oreos]
42,what does [lol] mean?
26,the [tab] needs to be put into a new [window]
49,what time works for me to [go grocery shopping]?
16,get me a table reserved at [red lobster] for [7pm] [tonight].
24,what [songs] were popular in [2012]
8,what are [cvs]'s hours?
17,all of my [downloads] should go to the [desktop]
35,go back to the last [tab] that i looked at.
2,i want to call [sarah] at [5pm] [tomorrow]
42,what does the acronym [lol] mean
19,remember to mute other apps when i [am watching youtube].
13,be sure to turn the volume up when i [am watching a movie].
30,save my [note] as a [microsoft word] document.
49,at what time am i [going grocery shopping]?
35,go back to the previous [tab].
26,this [tab] needs to be pulled into a new [window].
16,reservations at [7pm] [tonight] for [red lobster].
13,please boost the volume of the speakers when i [am watching a movie].
50,when will my [package] show up?
19,mute all apps when i [am watching youtube]
4,switch my default [search engine] to [bing].
4,i'd like you to switch my default [search engine] to [bing].
7,directions to [safeway] if i [walk]?
27,"when [bertha] sends me attachments, put them all in my [dropbox] folder."
50,when will my [package] be here?
27,any attachments that [bertha] sends to me put into my [dropbox] folder.
33,bring up all [new york times] articles i've read in the [last month].
44,other words for [good]
13,turn the volume up when i [am watching a movie].
32,show me all the [photos of myself] in [2013].
14,i need to know if [joe] sends me an [email].
35,send me back to the [tab] that i most recently looked at.
40,ding me when [chrome] uses too much memory
2,"[tomorrow] at [5pm], call [sarah]."
31,remember this location as [home].
22,"when i open [microsoft word], i want to hear [classical music]."
4,set [bing] as my default [search engine]
26,separate this [tab] into a new [window]
46,bring up a list of my favorite [websites] from [last year]
47,do u know about the best [restaurant] mear me?
38,pull up information on [beyonce].
32,bring up any [photos of myself] from [2013].
10,what is the number of calories in [oreos]?
27,send any attachments to my [dropbox] folder if they are sent by [bertha]
36,[email] a screenshot of this to [joe].
30,store my [note] as a [microsoft word] document.
45,how's traffic on the way [home]?
45,what are the traffic conditions for my trip [home]?
22,i want to listen to [classical music] whenever [microsoft word] is open.
50,at what time will my [package] arrive?
23,please play the same [songs] from [yesterday]
19,mute all other apps while i [am watching youtube].
4,set my [search engine] to [bing].
16,i want you to make reservation at [red lobster] at [7pm] [tonight].
38,what can you tell me about [beyonce]?
1,block me  [10 minutes] from this site
48,let me know when my next meeting is.
49,what time should i [go grocery shopping]?
33,find all the [new york times] articles that i read [last month]
49,check my calendar to see when i can [go grocery shopping].
49,i want to [go grocery shopping] when it's not busy
15,notify me when [my script] is inactive
12,[this week] how much did i spend on [facebook]
18,mute anything making noise.
9,how many [emails] did i write [today]?
27,automatically save any email attachments from [bertha] to my [dropbox] folder.
48,when is my next scheduled meeting?
48,do i have any meetings coming up?
42,tell me what the expression [lol] stands for.
22,play [classical music] whenever i use [microsoft word].
21,play the song [fancy] when this song ends.
6,place an order for a [starbucks] [pumpkin spice latte].
44,what word could i use in place of [good]?
46,what [websites] did i visit most often [last year]?
23,"the [songs] that i played [yesterday], play them now."
11,tell me what the dollar value of [10 euros] is.
12,how many minutes did i spend on [facebook] [this week]?
38,what's the news on [beyonce].
15,notify me when [my script] is done
7,show me how to [walk] to [safeway].
13,makes sure to increase the volume when i [am watching a movie]
5,put language to [french]
50,when will my [package] get here.
15,tell me when [my script] finishes running.
13,when i [am watching a movie] increase the volume
20,reopen that [document].
5,i want to use [french] language.
20,re-open the most recently closed [document].
24,play [2012]'s top [songs]
10,[oreos] have how many calories
9,tell me the number of [emails] i have written [today].
27,send to [dropbox] any attachments i get from [bertha]
44,synonyms for [good]
38,i would like to know more about [beyonce].
7,give me directions to [safeway] if i choose to [walk]?
49,is now a good time to [go grocery shopping]
7,how can i [walk] to [safeway]?
29,set up an alarm for me to remember to read [this article] later.
24,list popular [songs] from [2012]
47,how far is the best [restaurant] from me
43,what is this [error] for?
19,mute all other tabs when i [am watching youtube].
38,what's the latest gossip on [beyonce].
34,i'd like to see some pictures of [kittens].
1,"after [10 minutes], prevent me from accessing this site."
24,play the top ten [songs] from [2012].
18,mute all sound
12,how long did i spend on [facebook] [this week]?
37,[i'm coming home] so please notify [my wife]
23,play the same [songs] from [yesterday] once again.
13,turn up the volume while i [am watching a movie].
36,make a screenshot and send it over to [joe] by [email].
8,what time is [cvs] open until?
16,i'd like to go to [red lobster] [tonight] at [7pm]
11,how much are [10 euros] worth in [dollars]?
22,turn on [classical music] when [microsoft word] is open.
10,what is the calorie content of [oreos]?
11,tell me the rate for [10 euros] to us [dollars].
45,pull up the traffic report for the route [home].
22,i want to listen to [classical music] when [microsoft word] opens up.
15,inform me when [my script] finishes running.
1,stop me from using this site after [10 minutes].
6,please buy me a [pumpkin spice latte] from [starbucks].
48,what upcoming meeting do i have next?
34,can you find me pictures of [kittens].
22,play [classical music] whenever [microsoft word] is open.
16,get me reservations [red lobster] at [7pm] [tonight]
10,what is the calorie count for a serving of [oreos]?
9,[today] i have written how many [emails]
8,whats the closing time of [cvs]?
19,silence all applications whenever i [am watching youtube].
37,let [my wife] know that [i'm coming home] now.
37,let [my wife] know [i'm coming home]
13,the volume should go up when i [am watching a movie].
38,i want to learn more about [beyonce]
39,please wake me up in [5 minutes]
16,i want you to make a reservation at [red lobster] for [7pm] [tonight].
38,tell me about [beyonce] in more details.
43,define what this [error] means.
7,what's the fastest route to [walk] to [safeway]?
15,tell me when [my script] is done running.
46,do you know what my favorite [websites] were from [last year]?
5,go to [french].
21,play [fancy] next
4,please use [bing] as my default [search engine]
50,what is the expected date of the arrival of [package]?
29,"in one hour, remind me to read [this article]."
44,alternative words to [good]
24,listen to the top [songs] from [2012]
28,remind me of this [id number] whenever i ask for it.
16,please make arrangements for [7pm] [tonight] at the [red lobster].
21,after this song is finished i want to hear [fancy] next.
49,when do you recommend that i [go grocery shopping]?
8,till what time is [cvs] open?
17,send any [downloads] to the [desktop] folder.
19,turn other stuff down when i [am watching youtube]
15,"when [my script] finishes running, let me know."
34,show me images of [kittens]
30,i want the [note] saved as a [microsoft word] document.
13,raise the volume when i [am watching a movie].
20,i want to open the [document] i closed.
32,show me all [photos of myself] that were taken in [2013].
23,i'd like you to play all of the same [songs] that i played [yesterday].
34,please show me some cute [kittens].
47,which [restaurant] near me is the best?
5,use [french] language as default
7,how can i get to [safeway] [walk]ing?
45,what's the traffic going to be like on my drive [home]?
21,play the song [fancy] next.
40,how can i be warned when [chrome] is using too much memory
43,could you tell me what this [error] means?
36,"get screenshot and send it to [joe] in [email] form,"
31,make this location [home]
37,"i decided that [i'm coming home] after all, please text [my wife]."
43,how should i interpret this [error]
23,play the [songs] from [yesterday] again.
20,the last [document] i had open should be opened
4,change my [search engine] to [bing].
50,what date will my [package] arrive.
13,turn up the volume up when i [am watching a movie].
38,who is [beyonce]
15,let me know as soon as [my script] is finished with what it is doing.
39,make sure to wake me up in [5 minutes]
47,what's the most popular [restaurant] in my area?
49,what is the best time for me to [go grocery shopping]?
39,set an alarm for [5 minutes] from now.
28,keep track of my [id number].
36,please take a screenshot and send it vial [email] to [joe].
38,give me more information on [beyonce].
9,can you tell me how many [emails] have i written [today]?
33,i want to see only the [new york times] articles from [last month] that i read
46,which [websites] did i visit the most [last year]
46,what were my top [websites] [last year] ?
30,make the [note] into a document in [microsoft word].
43,what is the meaning of this [error]?
9,tell me the number of [emails] i've written [today].
26,open this [tab] into a new [window].
29,[this article] needs to be saved and i'll need a reminder to read it later.
44,pull up synonyms for the word [good]?
43,what's the meaning of this [error]?
45,what is traffic like on the way [home]?
32,i'd like to see [photos of myself] that were taken in [2013]
45,what are the traffic conditions on the way [home]?
25,remember to print the [documents] i have open now.
22,play [classical music] whenever [microsoft word] is active.
18,silence everything.
