4,at [8pm] [every day] remind me to [take my medicine]
4,at [8pm] remind me [take my medicine] [every day]
1,[email] [joe] a [pdf] copy of [abc.txt]
1,[abc.txt] needs to be attached as a [pdf] to [joe]'s [email].
3,close [mendeley] program after [a week] of inactivity
1,send [joe]  [abc.txt] in [pdf] in an [email].
3,close [mendeley] if i haven't used it in [a week]
2,after i close [microsoft word] turn [flux] [on]
3,lf  i haven't used [mendeley]  in [a week] please close it.
3,end [mendeley] if not in use in [a week]
4,alert me at [8pm] [every day] to  [take my medicine]
2,as i am done using [microsoft word] turn [on] [flux]
4,give me a reminder to [take my medicine] [every day] at [8pm]
5,i need to close everything except [chrome]
1,create a [pdf] of [abc.txt] and [email] it to [joe].
5,close everything except for [chrome]
1,[email] [abc.txt] as a [pdf] to [joe]
4,i need to [take my medicine] at [8pm] [every day]. set a reminder please.
5,i'd like to shut down all programs except for [chrome]
3,i want you to close [mendeley] after it isn't used for [a week]
3,if no use has happened with [mendeley] in [a week] close it
2,"after using [microsoft word], turn[flux] [on]."
5,stop all except for [chrome].
2,turn [on] [flux] when i close [microsoft word]
5,close programs except [chrome]
3,suspend [mendeley] if not run over [a week].
5,close all except [chrome]
5,everything must be closed but [chrome].
5,i need you to close all other programs besides [chrome]
1,send [joe] [abc.txt] in an [email] as a [pdf]
1,send [joe] via [email] a [pdf] copy of [abc.txt]
1,send a [pdf] containing [abc.text] to [joe] via [email].
1,put [abc.txt] in a [pdf] and [email] it to [joe]
2,when i am finished using [microsoft word] turn [flux] [on]
1,forward [joe] [abc.txt] in [pdf] form through [email]
2,[flux] must turn [on] when [microsoft word] closes.
4,remind me [every day] at [8pm] to [take my medicine]
1,use a [pdf] to send [abc.txt] to [joe] via [email]
5,close it all other than [chrome].
4,remind me to [take my medicine] at [8pm] [every day]
3,"if it hasn't been used in [a week], close [mendeley]"
2,turn [on] [flux] when i close [microsoft word]
2,turn [on] [flux] when [microsoft word] is finished
4,remind me at [8pm] [every day] to [take my medicine].
5,"open [chrome], close rest"
3,[mendeley] must be closed after [a week] of no usage.
3,when [mendeley] is not used for [a week] shut it down
2,"after i'm through with [microsoft word], turn [on] [flux]"
4,[every day] when it is [8pm] tell me to [take my medicine]
3,"if i haven't used [mendeley] in [a week], please close it."
2,when i finish with [microsoft word] i want you to turn [flux] [on]
4,send me a notification [every day] to [take my medicine] at [8pm].
1,please send [joe] my [abc.txt] [pdf] in an [email]
5,[chrome] must remain open after you close all other programs
4,help me remember at [8pm] to [take my medicine] [every day]
3,"after  [mendeley] hasn't been used for [a week], close it"
1,send this order number as a message to bob  via [email].
3,"if [mendeley] is dormant for [a week], close it."
4,tell me at [8pm] [every day]to [take my medicine]
4,notify me [every day] at [8pm] to [take my medicine].
3,in [a week] check to see if i've used [mendeley] and if i haven't then close it.
2,when i am done with [microsoft word] turn [on] [flux]
4,[every day] i need to be reminded to [take my medicine] at [8pm]
3,cease operation of [mendeley] in [a week] if there has been no use.
2,i should see [flux] [on] as soon as i finish [microsoft word]
4,tell me [every day] at [8pm] to [take my medicine]
2,"when i'm done with [microsoft word], turn [on] [flux]"
2,when i am done using [microsoft word] turn [flux] [on]
5,close all things except for [chrome]
2,[flux] should be [on] when i cease [microsoft word].
3,when [mendeley] has not been on for [a week] shut it down
3,[mendeley] must be shut down if not used in [a week]
3,close down [mendeley] if the program isn't active for [a week] or longer
2,i want to turn [flux] [on] after i'm done using [microsoft word]
3,[mendeley] should be closed after [a week] if it does not get used.
1,the [pdf] of the [abc.txt] needs to be sent to [joe's] [email]
5,close everything that is open excpet [chrome].
1,i want to [email] [abc.txt]  as a [pdf] to [joe]
4,remind me at [8pm] [every day] to [take my medicine].
3,if i haven't worked with [mendeley] after [a week] has passed shut it down.
3,if in [a week] [mendeley] has not been used then close it
5,i need [chrome] left open and everything else closed
5,"except for [chrome], close everything."
1,send a [pdf] of [abc.txt] in an [email] to [joe].
1,please [email] the [abc.txt] [pdf] to my worker [joe] by [email].
2,after i finish using [microsoft word] turn [on] [flux].
5,"[chrome] needs to stay open, but shut everything else."
1,can you please [email] a [pdf] of [abc.txt] to [joe].
2,"as soon as i am finished with [microsoft word], turn [on]  [flux]."
5,if it's not [chrome] close it
5,close all programs but [chrome]
2,[flux] is to be turned [on] when finished with [microsoft word].
2,"when finished with using [microsoft word], turn [flux] [on]."
1,using [email] send a [pdf] of [abc.txt] to [joe].
2,"when im done with [microsoft word], turn [on] [flux]."
5,shut everything down except [chrome]
1,get [abc.txt] to [joe] via [email] in [pdf] form
2,"when i'm done with [microsoft word], turn [on] [flux]."
4,[every day] at [8pm] let me know to [take my medicine]
5,leave [chrome] on shut down everything else
4,let me know to [take my medicine] at [8pm] [every day]
4,"[every day], beep me at [8pm] for me to [take my medicine]."
4,give me a prompt [every day] at [8pm] to [take my medicine]
5,always keep [chrome] open.
4,set a reminder to go off at [8pm] [every day] that that tells me to [take my medicine]
3,lf  i haven't used [mendeley]  in [a week] please close it out.
3,if [mendeley] hasn't been used in [a week] exit out of the program
3,[mendeley] is to be shut down after not being accessed in [a week].
2,when i'm done using [microsoft word] turn [flux] [on]
5,close all with the exception of [chrome].
3,[mendeley] must be closed if not used for [a week]
2,after i finish using [microsoft word] turn [flux] [on].
5,"i am going to continue to use [chrome], but not the other programs, please close them."
1,i want an [email] with a [pdf] of [abc.txt] sent to [joe].
2,after i'm done with [microsoft word] turn [flux] [on]
4,at [8pm] [every day] i will need a reminder to [take my medicine]
4,pop up a notification [every day] at [8pm] to [take my medicine].
1,make [abc.txt] into a [pdf] and [email] it to [joe]
4,[every day] at [8pm] remind me i need to [take my medicine]
4,remind me to [take my medicine] [every day] at [8pm].
1,use a [abc.txt] to send the [pdf] to [joe]  in an [email]
3,shut down [mendeley] if it hasn't been used in [a week]
2,i want [flux] [on] when i'm done with [microsoft word]
3,"if unused for [a week], close [mendeley]."
2,when i close [microsoft word] put [on] [flux]
5,let [chrome] be open and close the rest
3,discontinue [mendeley] if it hasn't been used in [a week]
4,give me a notification for me to [take my medicine] at [8pm].
1,send to [joe] by [email] a [pdf] of [abc.txt]
4,please let me know at 8 o clock at night to [take my meds] [every day].
1,[send] an [email] with a [pdf] [abc.txt] to [joe]
2,when i finish using [microsoft word] turn [flux] [on]
5,leave only [chrome] open
5,other than [chrome] exit out of everything
3,lf  [mendeley] hasn't been used in [a week] close it.
2,"once [microsoft word] is finished, turn  [on] [flux]."
2,"once [microsoft word] is closed, [flux] comes [on]."
2,[flux] needs to be turned [on] when i've completed my work on  [microsoft word]
4,[every day] remind me at [8pm] to [take my medicine]
5,shut down all apps but leave [chrome] open
4,help me remember that i need to [take my medicine] at [8pm] [every day]
4,send me a reminder to [take my medicine] [every day] at [8pm]
2,turn [flux] back [on] when i close [microsoft word].
3,if it isn't used in [a week] close [mendeley]
3,within [a week] shutdown [mendeley] if not used
2,once i'm done with [microsoft word] please turn [flux] [on]
3,prevent [mendeley] from continuing if not used during [a week].
5,close all tabs except for [chrome]
5,besides [chrome] close all programs.
5,you must shut everything down except for [chrome].
1,i need a [pdf] of [abc.txt] to be [email]ed to [joe].
5,shut off everything besides [chrome]
4,show me a notification [every day] at [8pm] to [take my medicine].
5,close any open app but [chrome].
2,[flux] turned [on] when done with [microsoft word]
5,other than [chrome] shut everything off
4,set a reminder to take meds for [8pm] daily.
4,at [8pm] send me a reminder to [take my medicine] [every day]
3,if it hasn't been used in [a week] close [mendeley]
3,[mendeley] not being used for [a week] will be closed
4,tell me to [take my medicine] at [8pm] [every day]
1,[email] [joe] with the [pdf] version of [abc.txt] .
2,"when i finish with [microsoft word], switch [on] [flux]."
3,cancel [mendeley] if unused for [a week].
2,[flux] needs to be [on] when i close [microsoft word]
2,"when [microsoft word] is closed, turn [on] [flux]"
2,turn [flux] [on] when i'm finished using [microsoft word].
3,"anytime [mendeley] hasn't been used in [a week], close [mendeley.]"
5,don't forget to close all windows except for [chrome]
2,when [microsoft word] finishes turn [flux] [on]
2,"when [microsoft word] closes, turn [on] [flux]."
4,alert me at [8pm] [every day] so i can [take my medicine]
4,"[everyday], at [8pm,] remind me to [take my medicine.]"
2,i need to [flux] turned [on] when i am finished with [microsoft word]
2,after i shut down [microsoft word] turn [flux] [on] please
1,convert [abc.txt] to [pdf] and [email] it to [joe]
4,please notify me to [take my medicine] [every day] at [8pm]
4,[every day] when it turns [8pm] i want you to tell me to [take my medicine]
2,put [on] [flux] when i'm finished working with  [microsoft word]
3,shut [mendeley] down if it hasn't been used in [a week]
2,set [flux] to [on] after i finish what i am working on in [microsoft word].
3,"when [mendeley] hasn't been logged onto in [a week], close it."
1,[email] [joe] a [pdf] of [abc.txt]
4,set reminder for me to [take my medicine] [every day] at [8pm].
3,back out of [mendeley] if not used in [a week]
3,do not continue running [mendeley] if not run over [a week].
2,when i close the program [microsoft word] turn [on] [flux]
3,shut down [mendeley] if it is not used for [one week]
1,send [joe] an [email] with [abc.txt] in a [pdf]
5,keep [chrome] active but close all the rest
2,[flux] should turn [on] when [microsoft word] is closed
1,send [joe] [abc.txt] as an [email] in [pdf] form
4,make an [8pm] [every day] alert for me to [take my medicine]
2,can you please turn the [flux] device [on] when i am done with [microsoft word].
2,"upon exiting [microsoft word], turn [on] [flux]"
1,send [joe] an [email] with [abc.txt] as a [pdf]
2,you must turn [flux] [on] when i get done with [microsoft word].
3,"once [a week] is up, stop running [mendeley] if i haven't used it."
4,at [8pm] [every day] remind me to [take my medicine]
2,when i'm done using [microsoft word] turn [on] [flux]
5,"[chrome] is the browser to remain open, all other programs can be stopped and closed"
1,[email] [joe] and send a [pdf] containing [abc.text].
3,"if [mendeley] hasn't been used in [a week], turn it off."
3,end operating [mendeley] if [a week] goes by of me not using it.
2,there's an app called [flux] that i need you to turn [on] when i finish with [microsoft word]
5,shut down everything but [chrome].
3,end [mendeley] when it hasn't been active for [7 days]
4,[every day] at [8pm] remind me to [take my medicine].
1,please make sure the [abc.txt] is in [pdf] form and sent to [joe] by [email].
1,in the [pdf] format send the [abc.txt] file to [joe] in an [email]
3,"if not used in [a week], close [mendeley]"
3,if [mendeley] hasn't been used in [a week] the close the program
5,close everything else besides [chrome]
1,[email] [abc.txt] in [pdf] form to [joe]
2,turn [flux] [on] when [microsoft word] is closed.
5,i must ask that all programs be closed except for [chrome]
5,everything but [chrome] can be shut down.
4,give me a reminder [every day] to [take my medicine] at [8pm]
2,[flux] should be turned [on] when i finish using [microsoft word].
5,exit everything but [chrome].
2,i want you to turn [flux] [on] as soon as i get done using [microsoft word].
1,i wish you would please send the [abc.txt] directly to [joe] by [email] and it needs to be in [pdf] form.
2,turn [flux] [on] i am finished with [microsoft word]
2,"if i'm using [microsoft word], turn [flux] [on] when i finish with [microsoft word]"
3,close [mendeley] whenever it's not been used for[a week]
5,everything should be shut down except for [chrome].
5,"i only want [chrome] open, close any other program open."
5,[chrome].must stay open when everything is closed.
2,"once i'm done with [microsoft word], turn [flux] [on]"
1,quickly [email] [joe] with [abc.txt]  as a [pdf] please.
1,nee you to [email] [joe] the [pdf] of the [abc.txt].
1,send [joe] [abc.txt] by [email] as a [pdf]
3,exit [mendeley] if it hasn't been used in [a week]
1,[email] [abc.txt] to [joe] as a [pdf].
1,can you please send [joe] the [email] with the [abc.txt] in [pdf] form?
5,please close all but [chrome].
5,only keep [chrome] open and close everything else
4,tell me [every day] at [8pm] to [take my medicine]
3,"if [a week] goes by without use, close [mendeley]"
3,"after being inactive for[a week], close [mendeley]"
2,"[microsoft word] ends, [flux] begins so turn it [on]."
4,at [8pm] [every day] alert me to [take my medicine]
1,i want [joe] to recieve an [email] of [abc.txt] as a [pdf].
5,close down everything except [chrome]
2,turn [on] [flux] when finished using [microsoft word].
5,close all things except [chrome]
5,let [chrome] stay up but close the other apps
4,[every day] at [8pm] set reminder to [take my medicine]
4,"if it is [8pm] please remind me to [take my medicine], alert me [every day]."
4,let me know to [take my medicine] at [8pm] [every day]
1,can you send [abc.txt] to [joe] as a [pdf] in an [email]
1,send an [email] to [joe] of [abc.txt] in the form of a [pdf]
4,remind me to [take my medicine] [every day] at [8pm].
2,turn [flux] [on] once i have closed [microsoft word]
5,leave [chrome] on but close everything else
2,[microsoft word] closed turn [flux] [on]
5,only [chrome] should be open.
1,[email] [joe] a [pdf] of  [abc.txt]
2,have [flux] turn [on] once i am finished with [microsoft word].
1,send an [email] to [joe] containing a [pdf] with [abc.text].
5,make [chrome] the only active program.
4,instruct me [every day] at [8pm] to [take my medicine].
4,i [take my medicine] [every day] at [8pm] set me up an alert for that
1,i want you to [email] [joe] a [pdf] of [abc.txt].
1,send a [pdf] version of [abc.txt] as an [email] to [joe] right away.
1,please supply [joe] with the [abc.txt] file in a [pdf] to his [email]
4,set a reminder to [take my medicine] [every day] at [8pm]
3,"when [mendeley] hasn't been used in [a week], close."
4,[every day] send me a reminder to [take my medicine] at [8pm]
1,send [joe] the [pdf] file of the [abc.txt] to his [email]
5,"leave [chrome] open, close everything else"
5,except for [chrome] close everything
4,notify me with a popup [every day] at [8pm] to [take my medicine].
2,only turn [flux] [on] when [microsoft word] is off
5,[chrome] stays on everything else closed
5,cut off all programs but leave [chrome] on
3,when i haven't used [mendeley] in [a week] close it
2,"after i get done with [microsoft word], i will need you to turn [flux] [on]."
3,after not being used for [a week] close [mendeley]
1,please convert [abc.txt] to the [pdf] format and send it to [joe] via [email]
1,send [joe] an [email] containing [abc.text] in [pdf] form.
5,shut down all except [chrome]
2,when i close [microsoft word] please turn [on] [flux]
1,give [abc.txt] to [joe] as [pdf] attachment in an [email]
2,"when i'm done with [microsoft word], i want [flux] [on]"
1,take [abc.txt] and make it a [pdf] and send as [email] to [joe]
1,[email] [joe] a [pdf] of [abc.txt] in an [email].
2,when i close [microsoft word] please turn [on] [flux]
3,exit out of the [mendeley] after [a week] has passed without it being used.
1,[joe] wants a [pdf] of [abc.txt] sent in an [email] to him.
2,"when i close [microsoft word], turn [flux] back [on]."
5,remember to leave [chrome] open after closing everything else
3,"if it's been [a week] since it's been used, close [mendeley]"
5,leave [chrome] but close everything else.
3,shut down [mendeley] when it has been inactive for one [week]
3,set [mendeley] to close if it is unused for [a week]
1,[email] [joe] the [abc.txt] as a [pdf].
1,give [joe] the [pdf] through a [abc.txt] by [email]
2,after completing using [microsoft word] turn [on] [flux]
4,remind me to [take my medicine] [every day] at [8pm].
2,"when i turn off [microsoft word], turn [on] [flux]"
4,don't let me forget to [take my medicine] [every day] at [8pm]
1,sent [abc.txt] to [joe] as a [pdf] document and do it by [email]
4,remember to remind me [every day] to [take my medicine] at [8pm].
5,keep [chrome] open but nothing else.
4,[every day] at [8pm] remind me that i have to [take my medicine] dose
1,[joe] needs [abc.txt] as a [pdf] sent by [email]
2,switch [on] [flux] after i stop using  [microsoft word]
1,[joe] wants via [email] a [pdf] version of [abc.txt]
5,[chrome] remains open; close all other programs.
5,exit everything but [chrome]
1,[email] a [pdf] of [abc.txt] to ]joe].
4,plese notify me to [take my medicine] at [8pm] [every day]
1,use [email] to send [joe] a [pdf] of [abc.txt]
4,at [8pm] [every day] set an alert for me to [take my medicine].
5,"just keep [chrome] open, close everything else."
3,shut down [mendeley] only if it becomes idle for [a week]
2,let [flux] switch [on] when [microsoft word] is no longer being used
2,the [flux] must be turned [on] when i am finished using [microsoft word].
3,close [mendeley] if it isn't used at all for [a week]
5,close all programs except [chrome]
4,give me a reminder at [8pm] [every day] to [take my medicine]
4,alert me to [take my medicine] at [8pm] [every day]
5,close all leaving [chrome] open
1,shoot out an [email] to [joe] with [abc.txt]  as a [pdf].
3,close [mendeley] with no use in [a week]
1,turn [abc.txt] into a [pdf] and [email] it to [joe]
4,new reminder. call it [take my medicine]. [every day]. [8pm]
3,in [a week] close [mendely] if not used
3,"if [a week] passed and [mendelay] hasn't been used, close it."
1,write an [email] to [joe] and attach [abc.txt] as a [pdf]
4,set an alarm [every day] at [8pm] for me [take my medicine]
2,[flux] is to be [on] when i'm not using [microsoft word].
4,at [8pm] [every day] remind me to [take my medicine]
5,end operation of anything that isn't [chrome].
1,[email] [joe] [abc.txt] as a [pdf]
1,make sure [joe] gets the [email] containing [abc.text] in [pdf] form.
2,"after using [microsoft word], [flux] is to be switched [on]."
1,[email] [joe] [abc.txt] as a [pdf].
3,"after [a week] of no usage, please exit out of [mendeley]"
2,[flux] should turn [on] when i am done with [microsoft word]
4,help me to remember [every day] at [8pm] to [take my medicine]
1,[abc.txt] needs to be sent to [joe] to his [email] in a [pdf]
2,switch [on] [flux] when i finish with [microsoft word].
5,keep only [chrome] open.
3,"with [a week] of no use, close [mendeley]"
5,leave [chrome] open after closing all other windows
2,turn [on] [flux] when i'm done with [microsoft word]
2,"if i finish with [microsoft word], turn [on] [flux]."
3,"if it has been inactive for a [week], close [mendeley]."
5,"keep [chrome] on the screen, close all else."
4,at [8pm] i need to [take my medicine] [every day]
1,i need you to [email] the [abc.txt] to [joe] and please make sure it is [pdf] form.
5,i want everything closed other than [chrome]
2,when [microsoft word] is unused turn [flux] [on]
2,[microsoft word] is finished turn [flux] [on]
4,tell me at [8pm] [every day] to [take my medicine]
5,close all non-[chrome] programs
2,when i am finished with [microsoft word] turn [flux] [on]
1,send the [pdf] of the [abc.txt]to an [email] address that belongs to [joe]
4,set an [every day] alert for [8pm] to [take my medicine]
4,alert me [every day] at [8pm] to [take my medicine]
3,close [mendeley] if it's been [a week] since it's last use.
2,"when i stop working with  [microsoft word], switch [on] [flux]"
4,i need a reminder to [take my medicine] at [8pm] [every day]
2,"after i'm done with [microsoft word], turn [flux] [on]"
5,keep [chrome] running but exit out of everything else
4,[every day] at [8pm] remind me to [take my medicine]
